trial,kernel,lengthscale1,lengthscale2,noise,rmsd_0,rmsd_40,totalrmsd,blind_fes_rmsd,blind_grad_rmsd
378,RBF,19.838576034231387,0.4272300876838257,0.4283033494295054,3.3662828731817283,1.5226950465213172,4.888977919703045,21.873419868817656,7.408484861006741
379,RBF,19.4518486363368,0.35030843475524814,0.40554381656956445,3.6686621367223555,1.5235472950679751,5.192209431790331,22.11706158388723,7.538175614782322
380,RBF,19.490752578404514,0.4954257106985084,0.4708322449555187,3.340721268283252,1.5563236830001768,4.897044951283428,21.74152471543157,7.4962485505820755
381,RBF,19.310454482865076,0.11175487346436991,0.4614651728522315,5.064908693922132,3.023117738599974,8.088026432522106,24.852259771208715,8.102009789879926
382,RBF,16.983170891215888,0.6815751291859814,0.41700305744609556,3.0278311050396023,2.3507357673453937,5.3785668723849955,21.016707800846238,7.69720829847454
383,RBF,19.87242356438063,1.1155994329191017,0.43175598168091966,2.521702089412112,2.8426629484172143,5.364365037829327,21.688629047347636,7.875552358705703
384,RBF,16.61739812822667,1.4868774521802297,0.4629834622170222,2.6867823673640334,3.05511421818378,5.7418965855478135,20.866097069267074,8.073988230072745
385,RBF,9.444707676427726,0.6981322159856196,0.8220850601828362,4.90078876996182,1.6681145920792546,6.568903362041075,21.540202451980242,7.523634150929595
386,RBF,18.3589574291563,0.6425338584740745,0.5955408878128041,3.5622134463505475,1.6807487627004178,5.242962209050965,21.7089943120108,7.70528804501754
387,RBF,19.700471703929033,0.6998665122504069,0.5103681058072752,3.1585151725939453,2.038505867794595,5.19702104038854,21.860559004340093,7.728612317799194
388,RBF,19.963584964469106,0.3827051427770872,0.40716747750792986,3.4626555923827405,1.5283560202489894,4.99101161263173,22.03169200279753,7.4359950254409695
389,RBF,16.929991421198757,0.6099653525332185,0.3562810450737472,2.861269443674671,2.369468945465663,5.230738389140334,20.728601284166405,7.680419214284144
390,RBF,19.89835536549979,0.23151081937889467,0.5316377295629745,5.4377020915428975,1.5139903010895872,6.951692392632484,23.535905080405215,7.878080445666407
391,RBF,19.983680929020696,0.48678238249941896,0.2815430467860205,2.5494518403370825,2.0662917772625975,4.61574361759968,21.319361202738794,7.452381713541292
392,RBF,18.936429376960138,0.20344585843036772,0.26577612358664976,3.3615194972851556,3.2998955941453523,6.6614150914305075,23.85869640028525,8.51323239589083
393,RBF,12.182883225919007,4.514183638630028,0.999151172829214,6.553323142612741,2.818745053358823,9.372068195971565,22.685430101969935,8.74154525441123
394,RBF,13.648995165070794,2.531339271173191,0.5659984077053459,3.9088941734066505,3.4237180580404756,7.332612231447126,20.64745612505956,8.622896656364926
395,RBF,19.83914433537649,1.4692956722354613,0.2076503215993057,2.197681430253746,3.7168931953909787,5.914574625644725,21.240550113894905,8.072838575991625
396,RBF,19.918008874327626,0.6062349505051714,0.2588655242541658,2.4185090368196978,2.4917584953243463,4.910267532144044,21.155248694048105,7.6336575884121
397,RBF,19.149319138562415,0.3876896136243963,0.2273968888468934,2.486668502602732,2.3406648687375484,4.827333371340281,21.29744921122851,7.64523028782235
398,RBF,17.02353696840848,0.40578006341882156,0.23426640317935044,2.547681853546316,2.5393903619830933,5.0870722155294095,20.526135872894066,7.6973531987606565
399,RBF,16.403907796584697,0.14747623182512715,0.26284409943352915,3.3634821000647803,3.8817369640403223,7.245219064105102,24.523417547953912,8.907247517932955
400,RBF,19.485191308382493,0.4218618664138298,0.20834560559692505,2.326018214878389,2.4188515683637086,4.744869783242097,21.10736001943848,7.562186421003228
401,RBF,17.664065251436586,0.17367493932184164,0.25678691285773547,3.2333309792800007,3.754258752829857,6.987589732109858,24.307654104587975,8.773142673100224
402,RBF,19.92289315819458,0.9549468162199588,0.3305938080200609,2.5172992010967903,3.040800128979485,5.558099330076275,21.63261161722483,7.789804330018611
403,RBF,19.984259038660436,0.763175806440469,0.2076565166181625,2.3667942398014565,3.1447487185624956,5.511542958363952,21.19850966293169,7.752671105121394
404,RBF,19.36711776267803,0.4303716942345252,0.2506372918798635,2.519312910158604,2.1706949210695328,4.690007831228137,21.217712501028835,7.496697870404385
405,RBF,18.648469208131235,0.10947868997672111,0.231008354482226,3.0335272132216167,4.702912180336834,7.736439393558451,25.245990662185065,8.516663696397867
406,RBF,19.277516370589794,0.480404045621158,0.2196066860706141,2.320739349736859,2.4139136437267132,4.734652993463572,20.877882749789407,7.512254124245964
407,RBF,16.932504385977506,0.5956031032589255,0.21687794872114108,2.3465463643644884,3.0026873004331636,5.3492336647976515,20.09728548089814,7.740377032461678
408,RBF,17.74648656030143,0.7516036824111513,0.20287178953590349,2.384021368405822,3.3223072300334824,5.706328598439304,20.6521678030672,7.74744350907978
409,RBF,19.287877165964673,0.37610137049551146,0.22624390987209111,2.5044517089569633,2.3528650970153127,4.857316805972276,21.41326147517419,7.686326919439931
410,RBF,19.75422694117619,0.2873376016132279,0.22890516268874242,2.8855581769978276,2.6840686200337434,5.569626797031571,22.476189700481207,8.169670754651486
411,RBF,17.871151113012516,0.8884928258790508,0.2084800301322796,2.4174064446490844,3.527230432149151,5.944636876798235,20.95373706182512,7.711996415738803
412,RBF,1.3598813881726421,3.241551448856699,0.9830575720326088,7.9950924828689605,2.5901524825634272,10.585244965432388,66.77835793900074,13.957734121466906
413,RBF,18.163503503621765,1.0705008956684194,0.21052455636822903,2.3442791743670086,3.6940160240350375,6.0382951984020465,21.07881852721526,7.783391388324107
414,RBF,17.699343915620847,0.4123313528372433,0.20561978178661425,2.359547337392824,2.6705860411518265,5.030133378544651,20.587430767023896,7.698151460290472
415,RBF,19.38895928658313,0.5131602739794182,0.23803795309438738,2.366557277028449,2.3660287719106234,4.732586048939073,20.933485482986633,7.520577602304183
416,RBF,19.28383762314144,0.7883892429002337,0.2511453980841919,2.4792718059766043,3.0765796454032754,5.55585145137988,21.25680178502664,7.742479833876876
417,RBF,17.271635579653136,0.34916215931823735,0.20195127432919985,2.445057995228819,2.864813621051097,5.309871616279916,20.955285786878868,8.025332774977947
418,RBF,18.00475205578122,0.15999060874794702,0.23159670158745282,2.851690788013122,4.241333567265266,7.093024355278388,24.692968418570132,8.850500157818558
419,RBF,17.228715397886564,1.0374763920192553,0.2686955330693036,2.460541568910541,3.4941494713749695,5.95469104028551,20.996838443433614,7.759553476815955
420,RBF,8.886513802985242,3.3008413627488418,0.2603031084669728,2.971771473936402,5.535855045698778,8.50762651963518,32.52138328093669,9.436922978629656
421,RBF,19.923720809413705,0.7592421131966811,0.23994623036383145,2.438539217210613,3.0129769360380365,5.451516153248649,21.309146040148672,7.745750774262631
422,RBF,17.307973559356885,1.020822748554554,0.3455256890169359,2.576468548756389,3.1800312215379587,5.756499770294347,21.101796818831254,7.7708543517411774
423,RBF,19.98934100064393,0.42809189553744376,0.23771157540083304,2.4489023820660707,2.191160362689123,4.640062744755194,21.33720379005335,7.4806893063526365
424,RBF,19.782518016349066,0.29185833637732567,0.23240100509578268,2.8890519723155847,2.6181116429966416,5.507163615312226,22.42442369410262,8.127259071097763
425,RBF,19.49865611442043,0.7163309695019509,0.2334725673881927,2.41160350427954,2.9548969324660486,5.366500436745588,21.119911095504285,7.736203989141416
426,RBF,19.73312951368912,0.23963449252774993,0.25172335766355525,3.251722760549194,2.9349185999739253,6.186641360523119,23.25651153755134,8.336711794780982
427,RBF,19.9342674102511,1.5233453111044197,0.23616839134830475,2.216287608735899,3.598345184306251,5.81463279304215,21.313920648783476,8.110889729701213
428,RBF,19.384092171084383,0.47582659813894196,0.22056579998694315,2.326295569505283,2.3898244419894197,4.716120011494702,20.926031432833295,7.504479701804205
429,RBF,19.76912728830888,0.9259900281010045,0.20398092213727972,2.3689955237594105,3.4736019909410683,5.842597514700479,21.329354042868765,7.759787484413075
430,RBF,19.80789982236959,0.3383613649213033,0.27701119605833974,2.9487234863482974,2.0631208840356248,5.011844370383923,21.99716699127076,7.727970759896707
431,RBF,19.784342836292957,0.822388110738901,0.3143877457680019,2.5885853959054033,2.898879564001673,5.487464959907076,21.56002812747026,7.752344477510459
432,RBF,19.7885315225021,0.5420211347687982,0.22148477906878242,2.2874677241495625,2.4768276479021125,4.764295372051675,20.928768439512034,7.547375469371578
433,RBF,18.677026392991944,0.6077525306777167,0.20530547075281552,2.2701565315980625,2.860300141049543,5.130456672647606,20.559551121421713,7.692012422233538
434,RBF,19.86717517336951,0.4890477317724225,0.2556539647912015,2.444768698004523,2.188856353639339,4.633625051643862,21.183579131156474,7.4666933335975845
435,RBF,19.578785990993076,0.20338249963931745,0.23968092572172045,3.056050656322741,3.6032433371811106,6.6592939935038515,23.965484686808082,8.537470990228304
436,RBF,14.483308568690301,1.5237886464392643,0.21160350676309883,2.421632616578638,4.326986173742363,6.748618790321002,21.000012207775608,8.110689867425084
437,RBF,13.90175563329258,0.2824360528685724,0.3251993251843523,3.918237231993104,2.191475045642388,6.1097122776354915,20.910323721340855,8.292154085029155
438,RBF,19.937848476824197,0.2089632273482397,0.22647950197589503,2.9347022665627724,3.663310853369041,6.598013119931814,23.899975020585536,8.529556325135164
439,RBF,19.927673783134924,1.214248553161213,0.22721750339893618,2.261080171751352,3.5771502440041036,5.838230415755456,21.367310370738842,7.907271034408462
440,RBF,15.513996486186656,4.132135748095782,0.6466826563346915,4.776494037649159,2.99196265521459,7.768456692863749,21.311363443922176,8.53182574925697
441,RBF,16.834962067912635,1.1923615267646097,0.27840704918908027,2.4237530980367357,3.591872748321423,6.015625846358159,20.88211671756655,7.865582255365445
442,RBF,19.792148492773112,0.8500340637408411,0.2258562882231222,2.419422203204355,3.2673805542058822,5.686802757410238,21.34679558159047,7.753780427733354
443,RBF,15.51198460583868,0.9656729695586168,0.2952080969565316,2.615730237363076,3.452070512832483,6.067800750195559,20.746384686470872,7.664503579378546
444,RBF,16.555683772420373,0.8647976557139541,0.26591019987261105,2.5706263777155804,3.3494265081547594,5.92005288587034,20.80874213482503,7.674821164018071
445,RBF,19.92042210911706,1.241650368801038,0.3056216553540473,2.315726827929797,3.291367726639948,5.607094554569745,21.483044576416006,7.9360844209570685
446,RBF,16.176104416891473,0.5765193511914605,0.3167660026678695,2.7645688292791855,2.527446415556923,5.292015244836108,20.305389660493162,7.682264038918996
447,RBF,19.826291095233692,0.8363148490365986,0.3166150681490857,2.5844522407049983,2.9167875552536406,5.501239795958639,21.5798146113176,7.755485163975804
448,RBF,19.77231679433087,0.2949951192538168,0.2017168970334512,2.6337923277580475,2.8977751801617093,5.531567507919757,22.329839996565077,8.228952014882815
449,RBF,16.036251073848838,0.6904790816539709,0.2153868527087227,2.4147302151341505,3.3293579278034557,5.744088142937606,20.141886445140678,7.769135093535723
450,RBF,17.170206802639857,0.34013459714412064,0.3417956480321577,3.4394890116800827,1.8143577083265812,5.253846720006663,21.45908854544222,7.764359235672574
451,RBF,17.055702707944132,0.1662970780419935,0.3545693970568242,4.253182882563521,2.8984221154076515,7.151604997971172,24.19854053868059,8.562929030185586
452,RBF,15.62387098731709,0.15408610553305924,0.20278849616680805,2.8313964615991516,4.359639353164272,7.191035814763423,24.33757375561849,9.248883982780125
453,RBF,19.97244048481069,0.3266686057444608,0.21493906345059785,2.5904717445932635,2.556972939870503,5.147444684463766,21.999694637944568,7.951765935705018
454,RBF,17.454505197854495,1.0227748176008071,0.32213462602970167,2.5340972842321383,3.2585675619114642,5.7926648461436026,21.105934224217734,7.770919071313818
455,RBF,19.704019801516125,0.7142483615725372,0.2868876173840607,2.5450254611717202,2.735977554937664,5.281003016109384,21.36047361014317,7.727290800665847
456,RBF,16.705152836358657,0.13796116256181445,0.32753686950325156,3.984190186931043,3.4196256574410815,7.403815844372124,24.586101237732443,8.662111370616513
457,RBF,19.518652686455155,1.0472486289736973,0.20739132835348834,2.32419592379522,3.5986596830636555,5.922855606858875,21.31103307251836,7.796718147228969
458,RBF,19.531495623018355,0.8499542692517701,0.35054024794717265,2.6449915857031465,2.8411135826974623,5.486105168400609,21.596955594240907,7.756075477185672
459,RBF,19.782379831133426,0.21202319179665713,0.29818804104971136,3.6207958108550375,2.9331760995208365,6.553971910375874,23.774799762470955,8.301571872489324
460,RBF,16.996647308713797,0.9938103774659897,0.3460653165125576,2.6132624401994327,3.172294979784738,5.785557419984171,21.043474441958708,7.74694858679095
461,RBF,19.633008866464156,0.41996685819801866,0.2005600710716391,2.2882806593659697,2.4590811060721,4.74736176543807,21.1217347956227,7.572436108910983
462,RBF,19.750410640667393,1.0441500303337765,0.23573847315652413,2.348984428907635,3.468723580789556,5.81770800969719,21.411953644579583,7.807560353171183
463,RBF,19.8535017234487,0.3626567788937185,0.24149776994983338,2.625873010503406,2.228668760977776,4.854541771481182,21.707162712285925,7.679582867728892
464,RBF,17.140716364600756,0.8866421477744983,0.20094089450883523,2.417797720997648,3.615743903822021,6.033541624819669,20.802809060569864,7.689604734444104
465,RBF,10.843367192766252,3.9270647891600654,0.7112801898853973,5.377663673450443,3.5977157351341797,8.975379408584622,23.5541949059972,8.531965026156694
466,RBF,19.558630181594243,0.49093966316732884,0.21924773396548575,2.3055349232428357,2.4026977154832827,4.708232638726118,20.929618632914735,7.502643029542987
467,RBF,19.677214613617764,1.768620890699741,0.40195174175107556,2.4689395085997203,3.093538873053614,5.562478381653334,21.6036539917734,8.275923878945138
468,RBF,19.697834470222794,0.11020931778711901,0.30652849985333464,3.5974202410167813,4.255991901842486,7.853412142859267,25.097298628738784,8.250980160523016
469,RBF,1.480637401594624,2.0845864256850835,0.39750797977010977,4.391156408265608,1.7414088782864632,6.132565286552071,62.679222540825776,13.260103327278621
470,RBF,19.927513374781405,0.17819994067979356,0.28569804292751366,3.2564242916153763,3.679292743591677,6.935717035207054,24.433529069055005,8.42574161156961
471,RBF,17.621493921256796,0.5665106616701818,0.21159453498157238,2.301365979979919,2.8632402053420365,5.164606185321956,20.236038369860555,7.687671596534761
472,RBF,7.603167885704965,2.2098309446400157,0.9704052861281837,4.482795828252358,3.534065249739927,8.016861077992285,29.947006561704523,8.617428571477816
473,RBF,19.336205957263296,0.7988642074828003,0.21282235798389587,2.399320203346385,3.2473661382847077,5.646686341631092,21.14521486432055,7.748298965793451
474,RBF,17.398657854696985,0.9618318650079979,0.3399819580468389,2.609203292810919,3.1352232676104004,5.744426560421319,21.131504267822372,7.741573905121758
475,RBF,19.829889084878047,0.9395547425186889,0.29364952090015045,2.4799237297242698,3.151911250695982,5.631834980420251,21.553542866440136,7.778024266096097
476,RBF,17.972431311793926,0.30394354729011736,0.21357233911793755,2.6860895392518733,2.8496601239958856,5.535749663247759,21.788366327721754,8.255808974453906
477,RBF,17.102318103694195,0.1562692911812391,0.22359558982163652,2.8711697230968145,4.266177469456084,7.137347192552898,24.630192559847202,8.988807769630217
478,RBF,19.961416532821072,0.4806341294844697,0.2236413506987755,2.3235124845889854,2.3225524700290423,4.646064954618028,21.085784351722406,7.4733702283980525
479,RBF,19.96668483238276,0.938939286262342,0.21049392279653437,2.3704162788695697,3.4531580407156377,5.823574319585207,21.389057224147482,7.766982040129818
480,RBF,19.785533993319373,0.49963755648108066,0.2413358509770531,2.3801398884317653,2.283622891073959,4.663762779505724,21.078538358882426,7.485946075526507
481,RBF,3.245492326979143,3.9697192344397,0.22842791940563756,5.425782175087464,3.991496591999702,9.417278767087167,54.56493477871291,11.654469427523704
482,RBF,17.096486733090245,0.7099457690047024,0.20531266958498617,2.3758926261846995,3.2934946158892635,5.669387242073963,20.394816497738447,7.762154434029966
483,RBF,19.261569103644923,0.8680563211253582,0.20458355260969352,2.3891940761586303,3.415365594099972,5.804559670258602,21.191293853939193,7.745242699610922
484,RBF,19.109192730305974,0.11862140704283408,0.2601674741512351,3.0747308597219387,4.535811348772165,7.6105422084941035,25.1832738173333,8.47130796776133
485,RBF,19.98782881261041,0.7965291982566174,0.22817802622463726,2.4208115525605804,3.14082474733992,5.561636299900501,21.332127646771752,7.752609664816596
486,RBF,19.631235525012215,0.7580552359056123,0.20985344425659808,2.3737261926170286,3.147753596180997,5.521479788798025,21.124503514727923,7.750623786372789
487,RBF,19.167264440051426,0.6558910785153883,0.20305437854542052,2.28905398276543,2.9491987907324835,5.238252773497914,20.76618812920298,7.722408463920276
488,RBF,17.382108959993605,0.7601279153400666,0.3311345254102306,2.728045291620531,2.833610544915172,5.561655836535703,21.012726371490697,7.707240673396072
489,RBF,19.805078554992996,0.1172790135555114,0.30427598046590604,3.409220356634,4.29948981675877,7.70871017339277,25.09752981119165,8.290820184134994
490,RBF,18.044594084595655,2.219041115480292,0.23656419706315662,2.6378902502237596,3.905342053423876,6.543232303647636,21.236251164910076,8.726603821895646
491,RBF,18.456485892584777,0.10183259572452452,0.24131800600975345,3.3681001581509276,4.535797584759973,7.903897742910901,25.162789304810744,8.433405813467711
492,RBF,17.139281649727373,1.3281643518320336,0.2907149755939116,2.397785761754668,3.57468362952145,5.9724693912761175,20.88161637343283,7.973545652628614
493,RBF,19.266217711174512,0.24988956183863276,0.20822733383451725,2.8571304929148726,3.259094579019,6.116225071933872,22.970981662409912,8.50483964342146
494,RBF,18.009798268555237,1.5464564239197278,0.20803123822838523,2.27727308664872,3.8976208528989136,6.174893939547633,20.911215233072888,8.133748148540453
495,RBF,19.868307070246875,0.31316150904375695,0.21774342342588418,2.670872969233388,2.6121664851586295,5.283039454392018,22.14120322741134,8.037503045083728
496,RBF,17.370253745882046,0.7313456129087881,0.30510663745817584,2.6652896688696393,2.8678783634504805,5.53316803232012,20.89449214364188,7.712058155554539
497,RBF,12.491158603208943,3.7461714413635225,0.4395489992015009,4.4239188408803525,4.126650201919509,8.55056904279986,21.74601076057776,8.67715575237708
498,RBF,19.463547850969572,0.1177711772013762,0.21510052470959434,2.6077808007941483,4.977675027342892,7.58545582813704,25.334208592546368,8.549273268399535
499,RBF,5.304146183000535,0.17433986951003666,0.46491642543967815,8.025425676901232,1.3190770875440294,9.344502764445261,32.09026955722635,9.04864043023096
